DateTime,Andheri,B ward,Bandra,Byculla,C ward,Chembur,Chincholi,Colaba,D Ward,Dahisar,Dindoshi,F North,F South,G South,Gowanpada,H West ward,K East ward,K West ward,Kandivali,Kurla,L ward,M West ward,Malvani,Marol,MCGM 1,Memonwada,Mulund,N ward,Nariman Fire,Rawali camp,S ward,SWD Workshop dadar,Thakare natya,Vikhroli,vileparle W,Worli
2024-07-03 0:00:00,0.25,0.5,0,0.75,0.5,0.25,3.3,0,0.5,0.25,0.8,0.25,0.25,0,1.01,0.25,0,0.25,6.35,0,0.5,2.03,2.2,0.5,0.2,0.25,0,1.2,0.25,0.51,1,0.25,0,0.2,0.75,0
