timestamp,rainfall
2024-06-10 19:00:01.538738+00:00,0.0
2024-06-10 19:15:04.869039+00:00,0.0
2024-06-10 19:30:01.868739+00:00,0.0
2024-06-10 19:45:03.239334+00:00,0.0
2024-06-10 20:00:00.513182+00:00,0.0
2024-06-10 20:15:01.122462+00:00,14.22
2024-06-10 20:30:01.340975+00:00,14.22
2024-06-10 20:45:01.315464+00:00,0.0
2024-06-10 21:00:01.328180+00:00,0.0
2024-06-10 21:15:00.532571+00:00,0.0
2024-06-10 21:30:03.254769+00:00,0.0
2024-06-10 21:45:01.829760+00:00,0.0
2024-06-10 22:00:03.933487+00:00,0.0
2024-06-10 22:15:01.521743+00:00,0.0
2024-06-10 22:30:02.643434+00:00,0.0
2024-06-10 22:45:03.357507+00:00,0.0
2024-06-10 23:00:03.729461+00:00,0.0
2024-06-10 23:15:03.665551+00:00,0.0
2024-06-10 23:30:03.516145+00:00,0.0
2024-06-10 23:45:03.015762+00:00,0.0
2024-06-11 00:00:02.278001+00:00,0.0
2024-06-11 00:15:00.820489+00:00,0.0
2024-06-11 00:30:02.805010+00:00,0.0
2024-06-11 00:45:00.717661+00:00,0.0
2024-06-11 01:00:02.053730+00:00,0.0
2024-06-11 01:15:02.759954+00:00,0.0
2024-06-11 01:30:03.158798+00:00,0.0
2024-06-11 01:45:03.118836+00:00,0.0
2024-06-11 02:00:03.339221+00:00,0.0
2024-06-11 02:15:02.707749+00:00,0.0
2024-06-11 02:30:01.917971+00:00,0.0
2024-06-11 02:45:00.793593+00:00,0.0
2024-06-11 03:00:03.168862+00:00,0.0
2024-06-11 03:15:00.840857+00:00,0.0
2024-06-11 03:30:02.170451+00:00,0.0
2024-06-11 03:45:03.021567+00:00,0.0
2024-06-11 04:00:03.774383+00:00,0.0
2024-06-11 04:15:03.644481+00:00,0.0
2024-06-11 04:30:03.624196+00:00,0.0
2024-06-11 04:45:03.390912+00:00,0.0
2024-06-11 05:00:03.015842+00:00,0.0
2024-06-11 05:15:01.577178+00:00,0.0
2024-06-11 05:30:03.821726+00:00,0.0
2024-06-11 05:45:01.835488+00:00,0.0
2024-06-11 06:00:03.278413+00:00,0.0
2024-06-11 06:15:00.565946+00:00,0.0
2024-06-11 06:30:01.171663+00:00,0.0
2024-06-11 06:45:01.331796+00:00,0.0
2024-06-11 07:00:01.704481+00:00,0.76
2024-06-11 07:15:01.143528+00:00,0.0
2024-06-11 07:30:00.513558+00:00,0.0
2024-06-11 07:45:03.280888+00:00,0.0
2024-06-11 08:00:01.863499+00:00,0.0
2024-06-11 08:15:03.764195+00:00,0.0
2024-06-11 08:30:01.548542+00:00,0.0
2024-06-11 08:45:02.752228+00:00,0.0
2024-06-11 09:00:03.507490+00:00,0.0
2024-06-11 09:15:04.126315+00:00,0.0
2024-06-11 09:30:03.713285+00:00,0.0
2024-06-11 09:45:03.598226+00:00,0.0
2024-06-11 10:00:03.220058+00:00,0.0
2024-06-11 10:15:02.037748+00:00,0.0
2024-06-11 10:30:00.526654+00:00,0.0
2024-06-11 10:45:02.043829+00:00,0.0
2024-06-11 11:00:09.377959+00:00,0.0
2024-06-11 11:15:03.271071+00:00,0.0
2024-06-11 11:30:03.200152+00:00,0.0
2024-06-11 11:45:03.466063+00:00,0.0
2024-06-11 12:00:02.287064+00:00,0.0
2024-06-11 12:15:00.746177+00:00,0.0
2024-06-11 12:30:02.453986+00:00,0.0
2024-06-11 12:45:03.415263+00:00,0.0
2024-06-11 13:00:00.130085+00:00,0.0
2024-06-11 13:15:00.122729+00:00,0.0
2024-06-11 13:30:03.765925+00:00,0.0
2024-06-11 13:45:02.772715+00:00,0.0
2024-06-11 14:00:01.466015+00:00,0.0
2024-06-11 14:15:02.945387+00:00,0.0
2024-06-11 14:30:00.320755+00:00,0.0
2024-06-11 14:45:00.725452+00:00,0.0
2024-06-11 15:00:00.937518+00:00,0.0
2024-06-11 15:15:00.551793+00:00,0.0
2024-06-11 15:30:03.429363+00:00,0.0
2024-06-11 15:45:01.950587+00:00,0.0
2024-06-11 16:00:03.566223+00:00,0.0
2024-06-11 16:15:00.981328+00:00,0.0
2024-06-11 22:00:03.415826+00:00,0.0
2024-06-11 22:15:01.562829+00:00,0.0
2024-06-11 22:30:01.375076+00:00,0.0
2024-06-11 22:45:00.337077+00:00,0.0
2024-06-11 23:00:02.648672+00:00,0.0
2024-06-11 23:15:00.747476+00:00,0.0
2024-06-11 23:30:01.612108+00:00,0.0
2024-06-11 23:45:01.979970+00:00,0.0
2024-06-12 00:00:02.028767+00:00,0.0
2024-06-12 00:15:01.983650+00:00,0.0
2024-06-12 00:30:00.940718+00:00,0.0
2024-06-12 00:45:03.195732+00:00,0.0
2024-06-12 01:00:01.154943+00:00,0.0
2024-06-12 01:15:02.198244+00:00,0.0
2024-06-12 01:30:02.573573+00:00,0.0
2024-06-12 01:45:02.593969+00:00,0.0
2024-06-12 02:00:02.455286+00:00,0.0
2024-06-12 02:15:01.668350+00:00,0.0
2024-06-12 02:30:00.155057+00:00,0.0
2024-06-12 02:45:01.825190+00:00,0.0
2024-06-12 03:00:02.820994+00:00,0.0
2024-06-12 03:15:03.187141+00:00,0.0
2024-06-12 03:30:03.804780+00:00,0.0
2024-06-12 03:45:02.985982+00:00,0.0
2024-06-12 04:00:02.209098+00:00,0.0
2024-06-12 04:15:00.746541+00:00,0.0
2024-06-12 04:30:02.380390+00:00,0.0
2024-06-12 04:45:03.608718+00:00,0.0
2024-06-12 05:00:00.117983+00:00,0.0
2024-06-12 05:15:00.143858+00:00,0.0
2024-06-12 05:30:03.605995+00:00,0.0
2024-06-12 05:45:02.826648+00:00,0.0
2024-06-12 06:00:01.848565+00:00,0.0
2024-06-12 06:15:03.241289+00:00,0.0
2024-06-12 06:30:00.338115+00:00,0.0
2024-06-12 06:45:00.745080+00:00,0.0
2024-06-12 07:00:00.757675+00:00,0.0
2024-06-12 07:15:01.038849+00:00,0.0
2024-06-12 07:30:03.418811+00:00,0.0
2024-06-12 07:45:02.199480+00:00,0.0
2024-06-12 08:00:00.147684+00:00,0.0
2024-06-12 08:15:01.166459+00:00,0.0
2024-06-12 08:30:01.583419+00:00,0.0
2024-06-12 08:45:01.594498+00:00,0.0
2024-06-12 09:00:01.383127+00:00,0.0
2024-06-12 09:15:00.549139+00:00,0.0
2024-06-12 09:30:02.822870+00:00,0.0
2024-06-12 09:45:00.750734+00:00,0.0
2024-06-12 10:00:01.979620+00:00,0.0
2024-06-12 10:15:03.478432+00:00,0.0
2024-06-12 10:30:02.206738+00:00,0.0
2024-06-12 10:45:02.016215+00:00,0.0
2024-06-12 11:00:01.159774+00:00,0.0
2024-06-12 11:15:03.440586+00:00,0.0
2024-06-12 11:30:01.405217+00:00,0.0
2024-06-12 11:45:02.444229+00:00,0.0
2024-06-12 12:00:02.863085+00:00,0.0
2024-06-12 12:15:02.974778+00:00,0.0
2024-06-12 12:30:02.593771+00:00,0.0
2024-06-12 12:45:01.796971+00:00,0.0
2024-06-12 13:00:00.356993+00:00,0.0
2024-06-12 13:15:02.196248+00:00,0.0
2024-06-12 13:30:03.057993+00:00,0.0
2024-06-12 13:45:03.508645+00:00,0.0
2024-06-12 14:00:03.480045+00:00,0.0
2024-06-12 14:15:04.589461+00:00,0.0
2024-06-12 14:30:02.428204+00:00,0.0
2024-06-12 14:45:00.995733+00:00,0.0
2024-06-12 15:00:02.657278+00:00,0.0
2024-06-12 15:15:03.839627+00:00,0.0
2024-06-12 15:30:00.332233+00:00,0.0
2024-06-12 15:45:00.362427+00:00,0.0
2024-06-12 16:00:00.125344+00:00,0.0
2024-06-12 16:15:03.052329+00:00,0.0
2024-06-12 16:30:01.612189+00:00,0.0
2024-06-12 16:45:03.252612+00:00,0.0
2024-06-12 17:00:00.542811+00:00,0.0
2024-06-12 17:15:01.150003+00:00,0.0
2024-06-12 17:30:00.959918+00:00,0.0
2024-06-12 17:45:00.757537+00:00,0.0
2024-06-12 18:00:03.852870+00:00,0.0
2024-06-12 18:15:02.449380+00:00,0.0
2024-06-12 18:30:00.339159+00:00,0.0
2024-06-12 18:45:01.374335+00:00,0.0
2024-06-12 19:00:01.785195+00:00,0.0
2024-06-12 19:15:01.808910+00:00,0.0
2024-06-12 19:30:01.564408+00:00,0.0
2024-06-12 19:45:00.768680+00:00,0.0
2024-06-12 20:00:03.042532+00:00,0.0
2024-06-12 20:15:01.113074+00:00,0.0
2024-06-12 20:30:02.024943+00:00,0.0
2024-06-12 20:45:02.411518+00:00,0.0
2024-06-12 21:00:02.436041+00:00,0.0
2024-06-12 21:15:02.351658+00:00,0.0
2024-06-12 21:30:01.389551+00:00,0.0
2024-06-12 21:45:03.610773+00:00,0.0
2024-06-12 22:00:01.703700+00:00,0.0
2024-06-12 22:15:02.808356+00:00,0.0
2024-06-12 22:30:03.016010+00:00,0.0
2024-06-12 22:45:03.023604+00:00,0.0
2024-06-12 23:00:02.848091+00:00,0.0
2024-06-12 23:15:02.083554+00:00,0.0
2024-06-12 23:30:00.547307+00:00,0.0
2024-06-12 23:45:02.164098+00:00,0.0
2024-06-13 00:00:03.286465+00:00,0.0
2024-06-13 00:15:04.049537+00:00,0.25
2024-06-13 00:30:03.856511+00:00,0.25
2024-06-13 00:45:03.433537+00:00,0.0
2024-06-13 01:00:02.652060+00:00,0.0
2024-06-13 01:15:01.165099+00:00,0.0
2024-06-13 01:30:02.833879+00:00,0.0
2024-06-13 01:45:00.136072+00:00,0.0
2024-06-13 02:00:00.545395+00:00,0.0
2024-06-13 02:15:00.581212+00:00,0.0
2024-06-13 02:30:00.355558+00:00,0.0
2024-06-13 02:45:03.195696+00:00,0.0
2024-06-13 03:00:01.827184+00:00,0.0
2024-06-13 03:15:03.456693+00:00,0.0
2024-06-13 03:30:00.953312+00:00,0.0
2024-06-13 03:45:01.164094+00:00,0.51
2024-06-13 04:00:01.189911+00:00,0.0
2024-06-13 04:15:01.003336+00:00,0.0
2024-06-13 04:30:00.255951+00:00,0.0
2024-06-13 04:45:01.971186+00:00,4.57
2024-06-13 05:00:03.753954+00:00,0.0
2024-06-13 05:15:00.944635+00:00,0.0
2024-06-13 05:30:01.364654+00:00,0.0
2024-06-13 05:45:01.382600+00:00,0.0
2024-06-13 06:00:01.449508+00:00,0.0
2024-06-13 06:15:00.324789+00:00,0.0
2024-06-13 06:30:02.756123+00:00,0.0
2024-06-13 06:45:00.599508+00:00,0.0
2024-06-13 07:00:01.650873+00:00,0.0
2024-06-13 07:15:02.016118+00:00,0.0
2024-06-13 07:30:02.057065+00:00,0.0
2024-06-13 07:45:01.781365+00:00,0.0
2024-06-13 08:00:00.992077+00:00,0.0
2024-06-13 08:15:03.266216+00:00,0.0
2024-06-13 08:30:02.042423+00:00,0.0
2024-06-13 08:45:02.232319+00:00,0.0
2024-06-13 09:00:02.736063+00:00,0.0
2024-06-13 09:15:02.674671+00:00,0.0
2024-06-13 09:30:02.679705+00:00,0.0
2024-06-13 09:45:01.731849+00:00,0.0
2024-06-13 10:00:00.139454+00:00,0.0
2024-06-13 10:15:01.854755+00:00,0.0
2024-06-13 10:30:03.059853+00:00,0.0
2024-06-13 10:45:03.493800+00:00,0.0
2024-06-13 11:00:03.360846+00:00,0.0
2024-06-13 11:15:03.219185+00:00,0.0
2024-06-13 11:30:02.503448+00:00,0.0
2024-06-13 11:45:00.773817+00:00,0.0
2024-06-13 12:00:02.556537+00:00,0.0
2024-06-13 12:15:03.574755+00:00,0.0
2024-06-13 12:30:00.359001+00:00,0.0
2024-06-13 12:45:00.122464+00:00,0.0
2024-06-13 13:00:03.760275+00:00,0.0
2024-06-13 18:45:02.940509+00:00,0.0
2024-06-13 19:00:01.404321+00:00,0.0
2024-06-13 19:15:03.111060+00:00,0.0
2024-06-13 19:30:00.555283+00:00,0.0
2024-06-13 19:45:03.719086+00:00,0.0
